profile_id,entity_id,entity_name,provider_industry,location,title_raw,standardized_role,role_family,seniority_provider,start_date,profile_last_updated,months_since_update,staleness_cutoff_date,salary_est_base,live_for_headcount,live_for_structure,excluded_reason
700580,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Fort Myers, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Mid,2024-02-12,2025-04-22,16.3,2024-09-01,38000.0,False,False,false_match_entity
700574,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Fort Myers, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Mid,2008-06-01,2018-08-20,96.4,2024-09-01,45000.0,False,False,false_match_entity
700584,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Fort Myers, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Entry,2024-10-25,2024-11-22,21.3,2024-09-01,,False,False,false_match_entity
700595,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Fort Myers, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Mid,2021-09-08,2025-12-22,8.3,2024-09-01,,False,False,false_match_entity
700573,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2022-02-23,2025-01-18,19.4,2024-09-01,,False,False,false_match_entity
700550,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Entry,2025-04-14,2025-10-08,10.8,2024-09-01,,False,False,false_match_entity
700561,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Entry,2025-09-14,2026-05-14,3.6,2024-09-01,55500.0,False,False,false_match_entity
700566,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2023-07-04,2024-11-07,21.8,2024-09-01,,False,False,false_match_entity
700569,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2022-09-17,2025-07-12,13.7,2024-09-01,,False,False,false_match_entity
700558,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2022-10-14,2025-09-15,11.5,2024-09-01,,False,False,false_match_entity
700624,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Delivery Driver,Delivery Driver,Wholesale Distribution,Mid,2009-04-01,2020-03-01,78.0,2024-09-01,39500.0,False,False,false_match_entity
700631,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Delivery Driver,Delivery Driver,Wholesale Distribution,Mid,2019-01-01,2025-03-26,17.2,2024-09-01,,False,False,false_match_entity
700632,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Delivery Driver,Delivery Driver,Wholesale Distribution,Mid,2023-04-30,2026-07-14,1.6,2024-09-01,,False,False,false_match_entity
700623,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Delivery Driver,Delivery Driver,Wholesale Distribution,Mid,2008-01-01,2020-12-15,68.5,2024-09-01,45000.0,False,False,false_match_entity
700627,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Delivery Driver,Delivery Driver,Wholesale Distribution,Entry,2024-03-19,2026-02-11,6.6,2024-09-01,43000.0,False,False,false_match_entity
700609,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Inside Sales - HVAC Parts,Parts Inside Sales,Wholesale Distribution,Mid,2015-03-01,2025-07-31,13.0,2024-09-01,,False,False,false_match_entity
700599,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Inside Sales - HVAC Parts,Parts Inside Sales,Wholesale Distribution,Entry,2025-07-05,2025-08-13,12.6,2024-09-01,,False,False,false_match_entity
700610,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Inside Sales - HVAC Parts,Parts Inside Sales,Wholesale Distribution,Mid,2024-01-31,2025-04-27,16.2,2024-09-01,,False,False,false_match_entity
700513,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Mid,2021-12-10,2025-06-19,14.4,2024-09-01,55500.0,False,False,false_match_entity
700532,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Mid,2021-06-27,2026-03-30,5.1,2024-09-01,,False,False,false_match_entity
700540,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Mid,2020-03-05,2024-12-28,20.1,2024-09-01,,False,False,false_match_entity
700538,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Entry,2025-06-18,2026-05-28,3.2,2024-09-01,55500.0,False,False,false_match_entity
700530,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Mid,2023-05-10,2024-10-07,22.8,2024-09-01,45000.0,False,False,false_match_entity
700528,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Entry,2025-08-22,2026-07-21,1.4,2024-09-01,,False,False,false_match_entity
700527,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Entry,2024-07-06,2025-10-30,10.1,2024-09-01,,False,False,false_match_entity
700529,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Entry,2025-04-02,2025-07-16,13.5,2024-09-01,,False,False,false_match_entity
700511,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Mid,2013-01-01,2018-12-23,92.3,2024-09-01,,False,False,false_match_entity
700587,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Entry,2025-05-17,2025-08-21,12.4,2024-09-01,,False,False,false_match_entity
700589,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Entry,2026-03-13,2026-06-19,2.4,2024-09-01,,False,False,false_match_entity
700591,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Lakeland, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Entry,2025-09-06,2026-03-03,6.0,2024-09-01,,False,False,false_match_entity
700621,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Branch Manager - Distribution,Distribution Branch Manager,Wholesale Distribution,Manager,2022-03-08,2026-05-17,3.5,2024-09-01,,False,False,false_match_entity
700620,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Branch Manager - Distribution,Distribution Branch Manager,Wholesale Distribution,Manager,2021-08-22,2025-12-12,8.6,2024-09-01,84500.0,False,False,false_match_entity
700618,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Branch Manager - Distribution,Distribution Branch Manager,Wholesale Distribution,Manager,2022-05-10,2026-07-07,1.8,2024-09-01,,False,False,false_match_entity
700547,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2010-09-01,2018-03-27,101.2,2024-09-01,,False,False,false_match_entity
700541,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2012-12-01,2022-08-16,48.5,2024-09-01,,False,False,false_match_entity
700563,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Entry,2024-09-16,2025-02-13,18.6,2024-09-01,,False,False,false_match_entity
700548,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2021-03-31,2025-07-14,13.6,2024-09-01,,False,False,false_match_entity
700545,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2007-09-01,2019-11-19,81.4,2024-09-01,44500.0,False,False,false_match_entity
700553,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Entry,2026-06-15,2026-08-22,0.3,2024-09-01,,False,False,false_match_entity
700546,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2006-06-01,2021-08-20,60.4,2024-09-01,50500.0,False,False,false_match_entity
700570,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2023-01-29,2026-02-25,6.2,2024-09-01,,False,False,false_match_entity
700568,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2022-06-06,2025-04-21,16.4,2024-09-01,,False,False,false_match_entity
700543,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2012-03-01,2018-08-06,96.8,2024-09-01,49500.0,False,False,false_match_entity
700556,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Entry,2024-03-05,2025-02-05,18.8,2024-09-01,56000.0,False,False,false_match_entity
700628,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Delivery Driver,Delivery Driver,Wholesale Distribution,Mid,2024-01-27,2026-07-27,1.2,2024-09-01,38000.0,False,False,false_match_entity
700626,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Delivery Driver,Delivery Driver,Wholesale Distribution,Mid,2022-10-23,2026-04-07,4.8,2024-09-01,,False,False,false_match_entity
700625,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Delivery Driver,Delivery Driver,Wholesale Distribution,Entry,2025-04-20,2025-07-17,13.5,2024-09-01,,False,False,false_match_entity
700640,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Pricing Analyst,Pricing Analyst,Wholesale Distribution,Mid,2022-07-01,2025-09-26,11.2,2024-09-01,,False,False,false_match_entity
700639,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Pricing Analyst,Pricing Analyst,Wholesale Distribution,Mid,2024-01-04,2025-08-21,12.4,2024-09-01,,False,False,false_match_entity
700641,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Pricing Analyst,Pricing Analyst,Wholesale Distribution,Mid,2023-11-22,2025-08-03,12.9,2024-09-01,,False,False,false_match_entity
700642,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Regional Sales Director,Regional Sales Director,Wholesale Distribution,Director,2012-10-01,2022-10-09,46.7,2024-09-01,,False,False,false_match_entity
700510,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Mid,2010-03-01,2021-08-22,60.3,2024-09-01,,False,False,false_match_entity
700522,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Entry,2025-01-31,2025-06-20,14.4,2024-09-01,,False,False,false_match_entity
700507,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Mid,2010-06-01,2021-02-15,66.5,2024-09-01,50000.0,False,False,false_match_entity
700526,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Entry,2025-10-16,2025-10-24,10.2,2024-09-01,48500.0,False,False,false_match_entity
700509,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Mid,2013-12-01,2019-01-05,91.9,2024-09-01,54000.0,False,False,false_match_entity
700536,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Entry,2026-04-06,2026-06-02,3.0,2024-09-01,,False,False,false_match_entity
700579,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Entry,2025-09-02,2026-03-18,5.5,2024-09-01,,False,False,false_match_entity
700594,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Mid,2018-09-13,2026-07-26,1.2,2024-09-01,,False,False,false_match_entity
700588,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Mid,2023-12-04,2025-11-14,9.6,2024-09-01,,False,False,false_match_entity
700581,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Mid,2021-04-20,2024-12-24,20.2,2024-09-01,41500.0,False,False,false_match_entity
700585,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Orlando, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Entry,2024-09-11,2025-09-09,11.7,2024-09-01,,False,False,false_match_entity
700614,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Branch Manager - Distribution,Distribution Branch Manager,Wholesale Distribution,Manager,2026-07-26,2026-08-02,1.0,2024-09-01,,False,False,false_match_entity
700613,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Branch Manager - Distribution,Distribution Branch Manager,Wholesale Distribution,Manager,2019-03-25,2026-05-18,3.5,2024-09-01,,False,False,false_match_entity
700616,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Branch Manager - Distribution,Distribution Branch Manager,Wholesale Distribution,Manager,2024-08-11,2025-11-27,9.1,2024-09-01,,False,False,false_match_entity
700622,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Branch Manager - Distribution,Distribution Branch Manager,Wholesale Distribution,Manager,2023-08-21,2024-11-15,21.5,2024-09-01,,False,False,false_match_entity
700612,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Branch Manager - Distribution,Distribution Branch Manager,Wholesale Distribution,Manager,2008-04-01,2020-09-15,71.5,2024-09-01,82500.0,False,False,false_match_entity
700549,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2022-12-21,2026-07-03,2.0,2024-09-01,,False,False,false_match_entity
700554,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2023-01-30,2025-07-05,13.9,2024-09-01,57000.0,False,False,false_match_entity
700565,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2023-04-13,2025-07-18,13.5,2024-09-01,,False,False,false_match_entity
700560,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Entry,2024-04-24,2024-11-04,21.9,2024-09-01,47500.0,False,False,false_match_entity
700559,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Entry,2025-08-22,2025-11-13,9.6,2024-09-01,,False,False,false_match_entity
700542,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2010-10-01,2019-09-13,83.6,2024-09-01,,False,False,false_match_entity
700544,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Counter Sales Associate,Counter Sales Associate,Wholesale Distribution,Mid,2011-08-01,2020-09-08,71.7,2024-09-01,47000.0,False,False,false_match_entity
700634,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Credit Analyst,Credit Analyst,Wholesale Distribution,Mid,2022-03-29,2025-11-22,9.3,2024-09-01,,False,False,false_match_entity
700637,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Credit Analyst,Credit Analyst,Wholesale Distribution,Mid,2021-07-17,2025-09-12,11.6,2024-09-01,,False,False,false_match_entity
700633,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Credit Analyst,Credit Analyst,Wholesale Distribution,Mid,2011-05-01,2021-07-15,61.6,2024-09-01,,False,False,false_match_entity
700629,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Delivery Driver,Delivery Driver,Wholesale Distribution,Mid,2023-04-16,2026-03-28,5.2,2024-09-01,,False,False,false_match_entity
700605,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Inside Sales - HVAC Parts,Parts Inside Sales,Wholesale Distribution,Mid,2023-05-08,2024-11-30,21.0,2024-09-01,,False,False,false_match_entity
700608,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Inside Sales - HVAC Parts,Parts Inside Sales,Wholesale Distribution,Mid,2023-08-02,2025-05-04,15.9,2024-09-01,53000.0,False,False,false_match_entity
700597,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Inside Sales - HVAC Parts,Parts Inside Sales,Wholesale Distribution,Mid,2014-09-01,2022-04-04,52.9,2024-09-01,,False,False,false_match_entity
700602,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Inside Sales - HVAC Parts,Parts Inside Sales,Wholesale Distribution,Mid,2020-05-06,2024-11-21,21.3,2024-09-01,,False,False,false_match_entity
700607,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Inside Sales - HVAC Parts,Parts Inside Sales,Wholesale Distribution,Mid,2022-04-10,2025-06-04,14.9,2024-09-01,,False,False,false_match_entity
700600,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Inside Sales - HVAC Parts,Parts Inside Sales,Wholesale Distribution,Mid,2024-01-03,2025-02-26,18.1,2024-09-01,,False,False,false_match_entity
700603,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Inside Sales - HVAC Parts,Parts Inside Sales,Wholesale Distribution,Mid,2020-05-04,2025-05-15,15.6,2024-09-01,,False,False,false_match_entity
700606,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Inside Sales - HVAC Parts,Parts Inside Sales,Wholesale Distribution,Mid,2021-11-22,2025-02-04,18.9,2024-09-01,,False,False,false_match_entity
700601,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Inside Sales - HVAC Parts,Parts Inside Sales,Wholesale Distribution,Mid,2021-04-30,2024-10-25,22.2,2024-09-01,,False,False,false_match_entity
700638,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Pricing Analyst,Pricing Analyst,Wholesale Distribution,Mid,2010-07-01,2020-11-23,69.3,2024-09-01,37500.0,False,False,false_match_entity
700643,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Regional Sales Director,Regional Sales Director,Wholesale Distribution,Director,2023-09-13,2025-06-20,14.4,2024-09-01,,False,False,false_match_entity
700645,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Regional Sales Director,Regional Sales Director,Wholesale Distribution,Director,2024-02-21,2024-10-28,22.1,2024-09-01,52000.0,False,False,false_match_entity
700525,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Entry,2025-07-24,2026-08-15,0.6,2024-09-01,,False,False,false_match_entity
700508,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Mid,2013-01-01,2020-01-23,79.3,2024-09-01,57000.0,False,False,false_match_entity
700531,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Entry,2025-09-14,2025-10-24,10.2,2024-09-01,52500.0,False,False,false_match_entity
700524,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Mid,2022-01-31,2025-06-18,14.5,2024-09-01,,False,False,false_match_entity
700535,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Mid,2021-10-19,2025-02-18,18.4,2024-09-01,,False,False,false_match_entity
700514,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Entry,2026-02-20,2026-05-14,3.6,2024-09-01,,False,False,false_match_entity
700523,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Entry,2024-08-24,2026-02-25,6.2,2024-09-01,,False,False,false_match_entity
700533,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Entry,2025-11-10,2026-03-09,5.8,2024-09-01,52500.0,False,False,false_match_entity
700539,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Entry,2025-06-15,2025-08-21,12.4,2024-09-01,52500.0,False,False,false_match_entity
700506,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Mid,2014-04-01,2019-02-14,90.5,2024-09-01,,False,False,false_match_entity
700512,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Mid,2011-08-01,2018-03-03,102.0,2024-09-01,,False,False,false_match_entity
700521,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Territory Sales Rep - Wholesale,Territory Sales Representative,Wholesale Distribution,Mid,2022-11-12,2025-09-14,11.6,2024-09-01,53000.0,False,False,false_match_entity
700578,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Mid,2023-11-08,2024-10-30,22.0,2024-09-01,,False,False,false_match_entity
700583,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Entry,2024-12-13,2025-10-15,10.5,2024-09-01,,False,False,false_match_entity
700592,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Entry,2024-06-20,2026-03-27,5.2,2024-09-01,,False,False,false_match_entity
700586,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Entry,2024-05-04,2025-09-19,11.4,2024-09-01,,False,False,false_match_entity
700582,9083341,Cardinal Comfort Solutions,HVAC equipment wholesale distribution,"Tampa, FL",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Entry,2025-11-03,2025-12-29,8.1,2024-09-01,,False,False,false_match_entity
700329,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Accounts Payable Specialist,AP/AR Specialist,Finance & Accounting,Mid,2009-04-01,2018-08-24,96.3,2024-09-01,70500.0,False,False,stale_profile
700122,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Apprentice HVAC Technician,HVAC Service Technician,Field - Service,Entry,2013-10-01,2022-11-11,45.7,2024-09-01,,False,False,stale_profile
700485,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Associate,Unclassified,Unclassified,Mid,2014-08-01,2019-09-07,83.8,2024-09-01,,False,False,stale_profile
700407,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Branch Manager,Branch Manager,Executive & Corporate,Manager,2009-09-01,2018-02-04,102.9,2024-09-01,,False,False,stale_profile
700280,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Call Center Team Lead,Customer Care Supervisor,Customer Care & Dispatch,Manager,2006-12-01,2022-12-02,45.0,2024-09-01,,False,False,stale_profile
700128,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Comfort Advisor,Sales Consultant,Sales,Mid,2014-09-01,2020-03-26,77.2,2024-09-01,,False,False,stale_profile
700498,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Consultant,Unclassified,Unclassified,Mid,2006-05-01,2019-11-01,82.0,2024-09-01,,False,False,stale_profile
700337,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Controller,Controller,Finance & Accounting,Manager,2007-03-01,2019-05-26,87.2,2024-09-01,,False,False,stale_profile
700227,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Customer Service Representative,Customer Service Representative,Customer Care & Dispatch,Mid,2008-08-01,2019-01-06,91.8,2024-09-01,41500.0,False,False,stale_profile
700229,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Customer Service Representative,Customer Service Representative,Customer Care & Dispatch,Mid,2009-11-01,2021-07-24,61.3,2024-09-01,,False,False,stale_profile
